['2020/6/1/'],['Brown County'],5.414771496642842e-05,60.9,51.8,72.5,8.3,29.3,0
['2020/6/2/'],['Brown County'],3.691889656801938e-05,77.6,64.6,65.7,9.2,29,0.12
['2020/6/3/'],['Brown County'],6.585532901322376e-05,70.52000000000001,57.81999999999999,66.16,7.9,29.080000000000002,0.05
['2020/6/4/'],['Brown County'],5.170604081674862e-05,71.16,57.38000000000001,63.6,7.940000000000001,29.1,0.094
['2020/6/5/'],['Brown County'],4.985467362637911e-05,67.76000000000002,54.019999999999996,63.160000000000004,7.76,29.180000000000003,0.06999999999999999
['2020/6/6/'],['Brown County'],8.86053517632465e-05,67.48,53.12,62.04,7.5,29.22,0.054000000000000006
['2020/6/7/'],['Brown County'],0.00011603081778520374,67.4,54.019999999999996,64.18,8.580000000000002,29.180000000000003,0.054000000000000006
['2020/6/8/'],['Brown County'],9.602550437396173e-05,67.58,54.260000000000005,64.28,10.26,29.1,0.142
['2020/6/9/'],['Brown County'],8.220014561168652e-05,67.32000000000001,54.419999999999995,65.32000000000001,11.100000000000001,29.06,0.19
['2020/6/10/'],['Brown County'],8.335898225094902e-05,66.14,53.720000000000006,66.36,10.520000000000001,29.1,0.248
['2020/6/11/'],['Brown County'],0.00011566363165297211,62.52000000000001,51.06,67.56,10.379999999999999,29.180000000000003,0.25
['2020/6/12/'],['Brown County'],0.00011386201745277004,60.06,47.24,64.42,10.02,29.34,0.25
['2020/6/13/'],['Brown County'],0.00016519641854164602,58.58000000000001,43.58,59.78000000000001,8.08,29.52,0.15200000000000002
['2020/6/14/'],['Brown County'],0.00015229044834307994,59.58000000000001,43.24,57.56,6.82,29.580000000000002,0.06
['2020/6/15/'],['Brown County'],0.0001280039790951216,63.24,45.38,55.02000000000001,7.039999999999999,29.540000000000006,0.002
['2020/6/16/'],['Brown County'],0.00015229044834307994,67.25999999999999,48.22,53.24,6.76,29.480000000000004,0.0
['2020/6/17/'],['Brown County'],0.00017099278410451078,70.76,52.36000000000001,55.0,6.220000000000001,29.400000000000002,0.0
['2020/6/18/'],['Brown County'],0.00014395946101577797,72.24,57.08,62.54000000000001,6.260000000000001,29.3,0.008
['2020/6/19/'],['Brown County'],0.00019356542966970905,72.58,59.58,67.08,6.5200000000000005,29.22,0.16800000000000004
['2020/6/20/'],['Brown County'],0.00018633184267859192,71.52,60.98,72.38,6.58,29.14,0.16800000000000004
['2020/6/21/'],['Brown County'],0.00020708049633053361,68.9,61.1,78.24000000000001,7.38,29.080000000000002,0.37000000000000005
['2020/6/22/'],['Brown County'],0.00020550036402921628,66.52000000000001,59.96000000000001,80.72000000000001,7.58,29.060000000000002,0.39200000000000007
['2020/6/23/'],['Brown County'],0.0001483499040176121,65.25999999999999,58.04,79.08000000000001,6.7,29.06,0.3940000000000001
['2020/6/24/'],['Brown County'],0.00013977665956450128,65.66000000000001,58.800000000000004,79.88000000000001,6.3,29.06,0.23400000000000004
['2020/6/25/'],['Brown County'],0.00016015521328098547,67.26,58.98,76.82,6.0,29.060000000000002,0.23800000000000004
['2020/6/26/'],['Brown County'],0.00013559084107796316,69.56,59.56,72.92,5.0,29.080000000000002,0.036
['2020/6/27/'],['Brown County'],0.00010841014966795521,71.64000000000001,61.96000000000001,73.62,5.0,29.1,0.014000000000000002
['2020/6/28/'],['Brown County'],0.0001475100306820864,74.44000000000001,64.12,71.98,5.780000000000001,29.12,0.09600000000000002
['2020/6/29/'],['Brown County'],0.00012749898000815994,75.64000000000001,63.7,68.64,5.42,29.14,0.09600000000000002
['2020/6/30/'],['Brown County'],7.802072230384391e-05,75.98,63.98,68.62,5.1,29.200000000000003,0.09200000000000001
['2020/7/1/'],['Brown County'],9.566513152267377e-05,77.12,65.60000000000001,70.05999999999999,4.7,29.24,0.09200000000000001
['2020/7/2/'],['Brown County'],7.217149597076848e-05,78.10000000000001,65.4,67.78,4.08,29.260000000000005,0.09200000000000001
['2020/7/3/'],['Brown County'],0.0001302610124192382,78.48000000000002,65.66000000000001,67.58,3.58,29.259999999999998,0.0
['2020/7/4/'],['Brown County'],7.497375918428551e-05,78.28000000000002,66.8,70.42,3.88,29.260000000000005,0.006
['2020/7/5/'],['Brown County'],9.809368653338481e-05,78.06,67.76000000000002,72.96000000000001,4.0,29.24,0.15400000000000003
['2020/7/6/'],['Brown County'],0.00011213716618167343,77.9,68.43999999999998,74.62,4.28,29.22,0.18800000000000003
['2020/7/7/'],['Brown County'],9.546120170379154e-05,76.9,68.84,77.46000000000001,5.1000000000000005,29.180000000000003,0.19000000000000003
['2020/7/8/'],['Brown County'],0.00011521369935009668,75.8,68.24,78.62,6.0,29.159999999999997,0.404
['2020/7/9/'],['Brown County'],0.00011221401456858521,75.58,67.08000000000001,76.36,6.48,29.14,0.4
['2020/7/10/'],['Brown County'],9.295879390190313e-05,74.3,64.98,74.10000000000001,7.08,29.14,0.252
['2020/7/11/'],['Brown County'],7.686584143499302e-05,72.56,62.6,72.62,6.620000000000001,29.140000000000004,0.21800000000000003
['2020/7/12/'],['Brown County'],0.00011656799749717229,72.18,61.74,71.36,6.82,29.160000000000004,0.21600000000000003
['2020/7/13/'],['Brown County'],0.00011016755837584506,71.08000000000001,61.34,73.04,6.58,29.200000000000003,0.05
['2020/7/14/'],['Brown County'],0.00010238013333988567,69.78,60.800000000000004,74.74,5.640000000000001,29.24,0.13799999999999998
['2020/7/15/'],['Brown County'],0.00012555243069505828,71.12,62.46000000000001,75.64,5.44,29.260000000000005,0.13799999999999998
