6.873468411929951e-05,60.4,46.8,61,9.1,29.1,0
8.218277449046679e-05,72.1,61.1,70.3,11.6,28.9,0
7.632699940392248e-05,68.3,58.2,73.4,6.4,28.8,0
6.278153595027702e-05,69.2,58.7,71.6,4.8,28.8,0
6.053360371676327e-05,69,61.7,79,3.2,28.9,0
5.9171597633136094e-05,59.5,49.1,69.3,6.5,29.1,0
0.00011975204282896591,57.6,48.7,73.5,6.9,29.1,0
7.651499693940013e-05,75,49.3,40.8,8.2,28.9,0
0.0001033720681542739,69.1,59.5,74.2,11.1,28.6,0
7.396449704142012e-05,65.7,60,83,13.4,28.6,0
9.36259456220508e-05,61.3,49.1,67.3,8.3,29,0
6.912569816955151e-05,52.7,41.7,67.8,6.7,29.3,0
6.268177715374586e-05,49.2,38,66.1,8,29.3,0
3.962383770076078e-05,65.15714285714286,54.9,71.15714285714286,6.928571428571428,28.957142857142856,0.0
7.771129145064778e-05,67.24285714285713,55.25714285714285,68.27142857142856,6.799999999999999,28.928571428571427,0.0
7.823167956304051e-05,66.81428571428572,55.02857142857143,68.82857142857142,6.728571428571429,28.885714285714283,0.0
5.839302398006851e-05,66.44285714285714,55.285714285714285,70.19999999999999,7.728571428571428,28.857142857142854,0.0
0.00010358266544093846,65.31428571428572,53.91428571428572,69.58571428571429,8.228571428571428,28.885714285714283,0.0
8.640712271193939e-05,62.98571428571428,51.05714285714286,67.98571428571428,8.72857142857143,28.94285714285714,0.0
0.00010006961364427428,61.514285714285705,49.47142857142857,67.52857142857142,8.942857142857143,28.97142857142857,0.0
6.285934592755252e-05,60.48571428571428,47.84285714285714,66.3,8.714285714285714,29.014285714285716,0.0
7.129108148570614e-05,57.37142857142857,46.41428571428572,69.52857142857141,7.8999999999999995,29.08571428571429,0.0
7.880540019633803e-05,55.9142857142857,44.7,68.82857142857142,6.757142857142857,29.185714285714287,0.0
9.861932938856015e-05,55.94285714285714,43.47142857142857,66.02857142857142,5.414285714285714,29.271428571428572,0.0
7.639525516015223e-05,56.771428571428565,43.81428571428572,65.02857142857142,4.628571428571428,29.285714285714285,0.0
7.021179751886034e-05,59.27142857142857,45.65714285714286,63.857142857142854,4.0285714285714285,29.24285714285714,0.0
0.00010342493230368067,62.285714285714285,49.22857142857143,65.15714285714286,3.4285714285714284,29.185714285714287,0.0
0.00010945418844694457,64.88571428571429,52.271428571428565,66.27142857142856,3.557142857142857,29.114285714285714,0.0
0.00010320627494151644,66.72857142857143,55.47142857142857,69.5,3.8571428571428568,29.02857142857143,0.0
0.00010748535284344303,66.97142857142858,56.64285714285714,71.92857142857143,4.757142857142856,28.95714285714286,0.0
9.224209792694427e-05,66.11428571428571,56.97142857142856,74.67142857142858,4.8999999999999995,28.914285714285718,0.0
0.000116840954423682,65.58571428571427,57.09999999999999,76.3,5.014285714285714,28.885714285714286,0.0
0.00012094823415578132,64.95714285714284,58.11428571428571,80.3142857142857,5.457142857142857,28.87142857142857,0.0
0.0001332986540087132,65.1142857142857,58.39999999999999,81.38571428571429,5.557142857142858,28.85714285714286,0.0
0.00012148757968155961,65.12857142857143,58.7,82.19999999999999,5.342857142857143,28.85714285714286,0.0
0.00010069950699790658,65.48571428571428,58.79999999999999,81.47142857142856,5.514285714285714,28.871428571428574,0.0
0.00012894887828964526,66.97142857142856,60.12857142857142,80.92857142857143,4.8,28.885714285714283,0.0
0.00010715178645839535,68.42857142857143,60.91428571428571,79.27142857142856,4.728571428571429,28.9,0.0
0.00010218779196511991,69.39999999999999,61.88571428571428,79.08571428571429,4.4714285714285715,28.928571428571427,0.0
0.00012997229537914287,70.24285714285715,62.028571428571425,77.35714285714285,4.0,28.957142857142856,0.0
0.00015632874769006775,70.3142857142857,61.357142857142854,75.4857142857143,3.714285714285714,28.999999999999993,0.0
0.00015751698444006136,70.89999999999999,61.7,74.88571428571429,3.3714285714285714,29.014285714285712,0.0
0.00012196273448319274,72.0,61.985714285714295,73.19999999999999,3.0428571428571427,29.028571428571425,0.0
0.00015193454107481256,72.37142857142857,62.01428571428572,72.6142857142857,2.8999999999999995,29.042857142857144,0.0
0.0001538574461357785,72.82857142857142,63.271428571428565,74.52857142857141,2.6714285714285713,29.02857142857143,0.0
0.00013643192200386302,73.17142857142858,64.47142857142856,76.67142857142856,3.128571428571428,29.0,0.0
0.00018803122982408263,72.95714285714286,64.60000000000001,77.58571428571429,3.9857142857142858,28.97142857142857,0.0
0.0001873914232047902,72.82857142857142,64.85714285714285,78.27142857142856,4.628571428571429,28.942857142857143,0.0
0.00017563475886089728,71.95714285714284,64.30000000000001,78.75714285714287,5.042857142857144,28.92857142857143,0.0
0.00018972059330803724,70.37142857142857,63.514285714285705,80.61428571428571,5.071428571428571,28.928571428571427,0.0
0.000164037146285667,69.88571428571427,62.79999999999999,79.80000000000001,5.4714285714285715,28.928571428571427,0.0
0.0001879840589518009,69.05714285714285,62.29999999999999,80.69999999999999,5.628571428571428,28.94285714285714,0.0
0.00016233884677401702,68.45714285714284,61.542857142857144,80.37142857142857,5.614285714285714,28.957142857142856,0.0
0.00017145900670514157,68.6,61.471428571428575,79.69999999999999,5.1000000000000005,28.985714285714284,0.0
0.00019771508065822448,69.3142857142857,62.67142857142858,81.05714285714285,5.3,28.985714285714284,0.0
0.00018951757249047147,70.41428571428571,63.3,79.95714285714286,5.8428571428571425,28.985714285714284,0.0
0.00014968202682949194,70.6857142857143,63.385714285714286,79.31428571428572,6.242857142857143,28.985714285714284,0.0
0.00016316829732342418,70.12857142857143,63.41428571428571,80.74285714285715,5.814285714285714,28.985714285714284,0.0
0.0001215854745886358,70.38571428571429,62.91428571428571,78.75714285714285,6.071428571428571,28.985714285714284,0.0
0.00011819545095258146,69.55714285714286,62.271428571428565,79.10000000000001,6.014285714285714,29.0,0.0
